case_id,source_name,publisher,url,as_of,snapshot,snapshot_sha256,status
securitization-fed-mortgage-2024,Mortgage delinquency rate via FRED,Federal Reserve Board / FRED,https://fred.stlouisfed.org/series/DRSFRMACBS,2024-01-01,19_Structured_Finance_Securitization/sources/snapshots/securitization-fed-mortgage-2024.json,e0e38a2fee80d8f50e71ef5695d8a0d5cafad66d072b43009188632e9f71ae26,frozen
securitization-fed-mortgage-2009,Mortgage delinquency rate via FRED,Federal Reserve Board / FRED,https://fred.stlouisfed.org/series/DRSFRMACBS,2009-10-01,19_Structured_Finance_Securitization/sources/snapshots/securitization-fed-mortgage-2009.json,2606a1adc9244310ac46c3f53516ba28c5d6006bb24821a69093d688af6eaf19,frozen
